training
" O  XX OX O X O ;X;3;0;X"
"OO X XX  O O    ;X;14;1;X"
"  OX XO O X O   ;X;13;1;X"
"     O      X  O;X;1;4;O"
"O       X       ;X;5;6;X"
"     O  X      O;X;3;5;X"
"            OX  ;X;14;5;O"
"XX OO    O X    ;X;8;1;O"
"    X       O   ;X;0;2;X"
" O X   O X OX   ;X;0;1;O"
"                ;X;12;5;O"
"                ;X;14;7;O"
"OX     XOOX     ;X;15;2;X"
"            O   ;X;7;3;X"
"O       O XX OXO;X;12;1;X"
"           O X O;X;12;1;X"
" X XOO   O  O  X;X;13;1;X"
"        O  O   X;X;13;3;X"
"   O  X     XO  ;X;9;0;X"
"     O          ;X;3;3;X"
" OXO   OXO     X;X;10;1;X"
"         O      ;X;13;5;X"
" O       O O XX ;X;10;1;X"
"X       XOO  X O;X;14;2;X"
" O  O X X    O X;X;10;2;X"
"           O    ;X;13;5;X"
"X O X     O     ;X;6;3;O"
"                ;X;1;6;X"
"   OO    O XOXX ;X;6;1;X"
"                ;X;5;6;X"
"      X     O O ;X;11;3;X"
"       X O   O  ;X;6;4;O"
"     O  OOX  X  ;X;0;3;X"
"O               ;X;15;6;O"
" X X OX O   O O ;X;0;1;X"
" OO  XX  X    O ;X;0;2;X"
" O    O        X;X;14;4;O"
"   O            ;X;9;6;O"
"X O   O X OOX   ;X;14;0;O"
"  O      O  XX  ;X;8;2;X"
"       O        ;X;14;3;X"
" OX   O        X;X;3;1;O"
"    O   X       ;X;3;6;X"
"X    XO    O    ;X;15;3;O"
" O   O         X;X;11;1;X"
"   X  OX    O O ;X;9;2;O"
"       O  XO    ;X;9;1;X"
"                ;X;12;8;X"
"  XO X       OO ;X;9;2;O"
"    X  O OOX  X ;X;13;1;O"
"    X X O    O  ;X;0;4;X"
"  O           X ;X;9;4;X"
"X      O        ;X;1;4;X"
"  X     O       ;X;1;4;X"
"  O     O  X  OX;X;12;3;X"
"       O     O X;X;4;4;O"
"O O O  O X   XXX;X;11;0;X"
"X    X  O XO   O;X;3;0;X"
"   O      O   X ;X;4;3;X"
"    X     O     ;X;7;6;X"
" O      O X   X ;X;6;0;X"
"X X  X  O O    O;X;4;1;O"
"OX   OO X  X    ;X;7;1;O"
"                ;X;10;6;X"
" OO    X        ;X;14;2;O"
"X        O      ;X;4;2;X"
"                ;X;12;7;O"
" O   O X  OXX   ;X;2;2;X"
"              O ;X;9;7;X"
"  X  O          ;X;1;6;X"
"OX      X O     ;X;6;4;X"
"                ;X;15;7;O"
"                ;X;11;4;X"
"           O    ;X;2;6;O"
"               O;X;11;7;X"
"                ;X;8;8;X"
"OOO      XX     ;X;14;0;O"
"                ;X;13;7;O"
"O   O X  O     X;X;14;1;X"
"   XO     X O  O;X;2;3;X"
"               O;X;6;6;O"
"O       O    X  ;X;14;4;O"
"   O X    O     ;X;4;3;X"
"   O   O    X   ;X;10;3;X"
"  X O O         ;X;1;5;X"
"O X  X  O   O   ;X;7;2;O"
"   XO    O      ;X;10;5;X"
"                ;X;15;7;O"
" O              ;X;10;3;X"
"OXO  O  X    O X;X;10;1;X"
"              O ;X;9;6;O"
"  OOX O XX    XO;X;5;0;X"
"OO  X   XX O    ;X;5;2;X"
"                ;X;9;4;X"
"    O       X OX;X;11;4;X"
"                ;X;2;8;X"
"    XX   O OO   ;X;2;1;X"
"                ;X;6;7;O"
"      O         ;X;12;6;O"
" O    X O     OX;X;2;3;X"
"      X    OO   ;X;4;3;X"
" X O   O O   X  ;X;2;2;O"
"      OXO  X    ;X;4;4;X"
"         O      ;X;2;5;X"
"X        O      ;X;14;5;O"
"                ;X;6;7;O"
"        O       ;X;15;3;X"
"X  OOO     O XXX;X;9;0;X"
"X  X    OOO XO  ;X;6;0;O"
"                ;X;2;8;X"
"     OXX O      ;X;4;3;O"
" O   X  O   X   ;X;9;4;X"
" X          O   ;X;13;6;X"
"                ;X;9;7;O"
"              XO;X;9;4;X"
" O XO  X OXXO   ;X;0;0;X"
" X  O           ;X;10;6;X"
"  OX  O O  X OX ;X;10;1;X"
"        O     X ;X;13;4;X"
" X     O OOOX X ;X;2;0;O"
" OXX  O   XOO   ;X;7;0;O"
"  O  XX O       ;X;4;0;X"
"      OO  X     ;X;4;5;X"
"         O O X  ;X;1;2;O"
"  O O        XX ;X;15;0;X"
"    X  OO   O X ;X;10;3;X"
"     OXO    X XO;X;4;1;O"
"  X    O     X O;X;3;3;O"
" X     O  XO O X;X;5;0;X"
" O     OX       ;X;2;3;X"
" X  O   O    OX ;X;2;1;X"
"XOO       X  OX ;X;12;1;O"
"  O     X XX OO ;X;5;2;X"
"     O    X    O;X;11;5;X"
"                ;X;5;4;X"
"XX OO    OX     ;X;14;1;O"
"O    X          ;X;11;4;X"
" O              ;X;13;5;X"
"                ;X;15;5;O"
"                ;X;8;6;X"
"   X    O  O    ;X;4;5;X"
"O O   O XX X    ;X;7;1;O"
"                ;X;9;5;O"
"   X       O   O;X;8;5;X"
"           XO  O;X;5;5;X"
"         O      ;X;2;6;O"
"               O;X;1;6;O"
"           X  OO;X;2;3;X"
"       O X O   X;X;2;1;O"
"       O   X    ;X;6;6;X"
"X     O         ;X;5;2;X"
"      O         ;X;8;6;O"
" XO  X  OX O OX ;X;10;0;X"
"X   OX   OX O   ;X;13;0;X"
"O O X     O    X;X;13;2;O"
" O    X X O XXOO;X;4;0;X"
"       OX     XO;X;5;4;X"
"XOX    X O     O;X;5;2;X"
" X O           O;X;14;5;X"
"       O     X  ;X;5;6;X"
"  XOO  X      O ;X;5;1;X"
"  O  OX XX   O  ;X;12;0;X"
"  OO  X     X   ;X;9;0;X"
"O  X     X   O  ;X;2;4;X"
"       OOXX X  O;X;5;1;O"
"                ;X;3;7;O"
" OO      XOX   X;X;7;0;X"
" OO   X  X   OX ;X;0;2;X"
"                ;X;10;4;X"
"         X OO   ;X;1;1;X"
"O               ;X;10;7;X"
"  O  OX    X    ;X;10;2;X"
"XX  O X O  O    ;X;9;2;X"
"  O  O       X  ;X;3;3;X"
"              O ;X;0;5;X"
"           OX   ;X;4;4;X"
"   O  OX  O X  X;X;0;2;X"
"O  XOX    O     ;X;7;1;X"
"O O   XX     X O;X;10;0;X"
"   X O O O   X X;X;14;0;X"
"X      XO    O  ;X;3;4;X"
"   X  O         ;X;12;5;O"
"     XO         ;X;13;5;O"
"                ;X;5;6;X"
" OX  XO O O  X  ;X;15;1;X"
"  O   X O   X  O;X;11;3;X"
"     X       OOX;X;4;4;X"
"OO O          XX;X;5;3;X"
" O              ;X;14;3;X"
"           O  XO;X;4;1;X"
"      XX     O O;X;9;2;X"
"   O     X   O  ;X;6;3;X"
"            O   ;X;5;3;X"
"O               ;X;5;7;X"
"  O   X O  O X  ;X;4;2;O"
"           O  X ;X;1;6;X"
"            OX  ;X;14;2;X"
"                ;X;10;8;X"
"OO            X ;X;13;3;X"
"          OXO   ;X;9;5;X"
"   O X    O     ;X;7;5;X"
"O  X   OO  X OX ;X;10;1;X"
"X  X      O OO  ;X;5;3;X"
"O O   XO  X     ;X;8;2;O"
" O   X X     O  ;X;11;2;X"
"     O          ;X;11;3;X"
"    O  O     X  ;X;5;4;O"
"        OX      ;X;0;5;O"
"  OXO     X    O;X;7;3;X"
" X   O  XXOO   O;X;12;0;O"
"  X  XO   OO    ;X;15;2;O"
"XOO O    X    X ;X;10;2;X"
"  OO  XX  OX    ;X;14;2;X"
"  O X O         ;X;3;4;O"
" O O    X  XO   ;X;9;3;X"
"                ;X;7;6;X"
"   X O          ;X;1;4;X"
"          O     ;X;13;6;O"
"O   O    X   X  ;X;7;4;X"
"                ;X;14;8;X"
"             X O;X;4;6;X"
"  OO X  XX  O   ;X;15;1;O"
"         O     X;X;3;5;O"
"         O      ;X;13;7;X"
" O    X O    X  ;X;3;2;X"
"XO       O X O  ;X;15;3;X"
"  O             ;X;14;3;X"
"   O        O  X;X;11;1;X"
"  XO  OO XX     ;X;12;1;O"
" X  O   O  X O  ;X;7;1;X"
"X    X O    OO  ;X;15;2;O"
"    X O     OXO ;X;8;1;X"
"  O             ;X;3;6;O"
"O      XO  X    ;X;14;3;O"
"                ;X;10;5;O"
"      O   X  O  ;X;0;5;X"
"   X   O   OX   ;X;9;2;X"
"  O X     X  O O;X;0;3;X"
"X  O  O         ;X;13;4;O"
"X X O  OO    XO ;X;11;1;X"
"                ;X;7;8;X"
"                ;X;12;7;O"
"   X       O O  ;X;14;5;X"
"   O  X      O  ;X;0;5;X"
"          O     ;X;1;4;O"
"   OX OOO XX    ;X;14;1;X"
" OX  X      OOOX;X;11;0;O"
"  OX O          ;X;10;2;O"
"X     O   O  X  ;X;1;1;O"
"     O  OO  X  X;X;6;2;O"
"              OX;X;13;3;O"
"O       X   XO O;X;1;3;X"
"           X O  ;X;9;3;O"
"   O X  O  XX  O;X;14;2;X"
"O           X   ;X;11;3;O"
"  O    O    X   ;X;8;1;X"
"OO    X         ;X;8;2;O"
"X   X O     OXOO;X;5;1;X"
"  OOX    O  X   ;X;14;3;X"
"        X    OOX;X;5;2;X"
" O   O X        ;X;12;3;X"
"                ;X;1;6;X"
"       XO  X   O;X;6;3;O"
"   O X   X     O;X;13;0;X"
"    O  XOXOX  XO;X;3;0;X"
"  O O    XO    X;X;11;3;X"
"          O     ;X;13;3;X"
"     X O  O  OX ;X;15;0;O"
"    O        X  ;X;11;4;X"
"         O O X  ;X;14;1;X"
"  XO O   OX   X ;X;6;0;X"
" O O X      O X ;X;2;3;X"
"     O          ;X;14;6;O"
"O        X      ;X;2;6;X"
" O O X       X  ;X;7;1;O"
"                ;X;15;6;X"
"O             X ;X;5;5;O"
"           O    ;X;9;5;X"
"    XOX   OX O  ;X;2;1;O"
"X     O OOXX    ;X;15;1;O"
" O    X       OX;X;7;2;X"
"                ;X;1;8;X"
"  O          X  ;X;12;4;X"
"                ;X;4;7;O"
"O           X   ;X;9;6;X"
"                ;X;9;8;X"
"        X   O   ;X;11;5;O"
"                ;X;9;7;O"
"   O   X   O    ;X;4;5;X"
" X   O O  X   XO;X;12;2;X"
"        X O     ;X;11;6;X"
"         X    O ;X;7;5;O"
" O    X         ;X;12;4;X"
"     O O      X ;X;4;4;O"
"     X O   X O  ;X;8;1;O"
"OO   X  OXO  X X;X;4;0;X"
"                ;X;11;6;X"
"   OO XO     X  ;X;2;2;O"
" X X    OOX O   ;X;5;1;O"
"XX   O  O OO   X;X;14;1;X"
"     O          ;X;4;6;O"
"        XO      ;X;12;2;X"
"    XO OO X X   ;X;14;2;X"
"O      OXX O  X ;X;3;2;X"
"            O   ;X;2;5;X"
"                ;X;10;8;X"
"                ;X;7;7;O"
"  OXO XX X    OO;X;10;0;X"
"                ;X;5;6;X"
"                ;X;1;7;O"
"     O O X      ;X;3;2;O"
"                ;X;2;7;O"
"                ;X;14;6;X"
"O    XO X   X  O;X;2;0;X"
"OX      OXOO  X ;X;6;1;X"
"   O            ;X;7;6;O"
"   X         OO ;X;10;5;X"
"         O      ;X;10;4;O"
"     X   O O    ;X;3;4;O"
" X O X O OX     ;X;0;0;X"
" O  X O         ;X;9;3;X"
" O    XX  X O  O;X;13;0;X"
" O    O      X  ;X;14;5;X"
"     O          ;X;11;5;X"
"                ;X;6;4;X"
"          O     ;X;11;3;X"
"                ;X;8;8;X"
"         O X    ;X;1;5;O"
"X    X  OOX   O ;X;15;0;X"
"                ;X;15;7;O"
"         O    X ;X;11;3;O"
" O  O     X    X;X;6;2;X"
" O      O    X  ;X;10;1;X"
"          X O   ;X;3;5;O"
"  O  O XX X   O ;X;12;2;X"
"XO            O ;X;2;5;X"
"     O       XXO;X;3;4;X"
"  O XOX         ;X;10;3;O"
" O  X           ;X;8;5;O"
"          O     ;X;12;3;X"
"      X O     O ;X;5;1;X"
" XO O           ;X;3;5;X"
"                ;X;7;6;X"
"   O            ;X;12;5;X"
" O     X        ;X;4;3;O"
" XXO OOO    X   ;X;4;0;O"
"     X  O   O  X;X;2;1;O"
"             XO ;X;9;5;O"
"    O   O  X  X ;X;1;1;O"
"X     O OX      ;X;11;4;X"
" OX       O  OX ;X;7;3;X"
"  OX OX  X   OXO;X;0;0;X"
" O    XX  O    O;X;2;3;X"
"O               ;X;15;7;X"
"OX XX      OO   ;X;2;0;X"
"     O          ;X;3;4;O"
"    OO O  X  XX ;X;6;0;X"
"OO       X      ;X;4;5;X"
"O  OXO         X;X;7;2;O"
"X X OO        O ;X;10;2;O"
"  O     O  X  X ;X;13;4;X"
"       OOXX X OO;X;2;1;X"
"  X O           ;X;15;6;X"
" XO    O XO    X;X;5;0;X"
"OXO  O  O X   X ;X;11;0;O"
"           O    ;X;13;4;O"
"          X  O  ;X;9;6;X"
"        O       ;X;6;7;X"
"             O  ;X;0;6;O"
"     O         X;X;9;6;X"
" OX   O  X      ;X;0;1;O"
"    O           ;X;1;6;O"
"OXO XXOO    X   ;X;8;0;X"
" X O      OOX X ;X;5;2;X"
"O X     O X  XO ;X;6;0;X"
"O O   X O  X  X ;X;7;2;X"
"      X        O;X;11;6;X"
"X      O    X  O;X;2;4;X"
"                ;X;9;4;X"
"  O             ;X;5;7;X"
"   X     O  OX O;X;14;2;O"
"      OX  OX O X;X;8;0;X"
"O  X X  O O     ;X;7;3;X"
"   O   O    XO X;X;6;2;O"
"                ;X;1;8;X"
"OO X X O X X  O ;X;13;0;X"
"       O        ;X;2;5;X"
"OXO  X    O    X;X;8;2;X"
"                ;X;13;6;X"
"  X O OXXO    O ;X;3;0;O"
"O  O      O X  X;X;4;3;X"
"O    O      X X ;X;7;3;O"
"X OO   O       X;X;10;2;O"
"O X         O X ;X;15;2;X"
"    XO          ;X;14;6;X"
"   O XXOX   OO  ;X;15;1;X"
"  X   O XOOXO   ;X;0;0;O"
"   O X       O  ;X;0;5;X"
" X   X OXO O    ;X;6;1;O"
"      O       X ;X;2;4;X"
"        O       ;X;6;5;X"
"    O           ;X;3;3;X"
"      X  OXO    ;X;7;2;X"
" X   O X  O    O;X;9;0;O"
"                ;X;6;6;X"
" O O   X  O X XO;X;5;1;X"
"                ;X;8;8;X"
"     O          ;X;0;6;O"
"   O            ;X;0;5;X"
"XX OO    O  X   ;X;15;1;O"
"          X   OO;X;11;5;X"
"  XXOOO XO      ;X;0;0;O"
"                ;X;8;8;X"
"  X   OXOO   X  ;X;0;2;X"
"      OOX       ;X;1;3;X"
"                ;X;12;7;O"
"    O           ;X;14;7;X"
"                ;X;7;7;O"
"O         XO X  ;X;9;4;X"
"   X     O X  O ;X;0;3;O"
"X  X O O XXOO   ;X;6;0;X"
" O X   O  X O  X;X;6;2;X"
"   X          O ;X;9;4;X"
"XX    O     OOOX;X;4;0;O"
"                ;X;9;6;X"
" O X            ;X;9;6;X"
"O        O     X;X;14;3;X"
"      X OX O    ;X;7;2;X"
"X OX  X    O   O;X;9;0;X"
"  O   O X       ;X;7;2;O"
"O  X    O XO OX ;X;4;1;X"
"                ;X;6;6;X"
" O O XO  X O  X ;X;10;0;O"
"  OXO           ;X;9;1;X"
"         O     X;X;3;4;X"
"  O   O        X;X;1;2;O"
"  X OX O        ;X;10;2;X"
" X OO    X      ;X;14;4;X"
"            O OX;X;9;2;O"
"   O O      X   ;X;10;4;O"
"     X       O  ;X;8;6;X"
"                ;X;7;7;O"
"O O  XO     OXXX;X;3;0;X"
"X    O O  X O   ;X;1;1;X"
"O X  OXX  O   O ;X;12;0;O"
"  OOXX          ;X;9;2;X"
"                ;X;8;8;X"
"                ;X;12;8;X"
" X          O   ;X;3;4;X"
"          O     ;X;2;5;X"
" O              ;X;15;4;O"
"    X    O      ;X;12;2;X"
"                ;X;10;7;O"
"       X  O  O X;X;14;3;O"
"  O             ;X;13;5;X"
"  O XO       X  ;X;6;4;X"
"O          X    ;X;8;5;O"
"  O  XO X    O  ;X;9;3;X"
" O  X          O;X;13;5;X"
"OX    O   OXX   ;X;4;2;X"
"   XO XO     O  ;X;1;3;X"
"O  X  X OX  O   ;X;2;0;X"
"OX  XX OX O    O;X;9;0;X"
"              O ;X;13;6;O"
"O     O        X;X;14;1;X"
"  X         O   ;X;3;2;X"
"O   XOX    X   O;X;13;2;X"
"   OXOX       XO;X;11;1;O"
"O       X       ;X;6;5;O"
"     X OX  OXO  ;X;1;1;O"
"       O  OO XXX;X;0;0;X"
" O   X       O  ;X;2;4;O"
" XO      X  O XO;X;6;2;X"
"            O   ;X;9;3;X"
" OOX X    O X   ;X;9;1;O"
"X   OO    O XX  ;X;6;2;X"
" O    X   O     ;X;4;1;X"
"                ;X;15;6;X"
"    X    O O X  ;X;5;2;X"
"O OXX   O O   XX;X;13;0;X"
"          X  O  ;X;4;4;X"
"       X   O    ;X;12;6;X"
" O O   OXOX   X ;X;5;1;X"
"                ;X;2;8;X"
"                ;X;10;8;X"
"  OO      XX O X;X;12;2;X"
"   O O      XOXX;X;7;2;X"
"                ;X;15;4;X"
"    O    X  O   ;X;3;3;X"
"  O       X     ;X;9;4;X"
"      O    X O  ;X;7;3;X"
" O    XO      OX;X;11;3;X"
"O     X     O   ;X;7;5;X"
"                ;X;10;6;X"
"  XO            ;X;14;5;O"
"   O  X  O   OX ;X;7;1;X"
"O       O OXX X ;X;7;2;X"
"                ;X;13;4;X"
"OO       OX  X  ;X;8;2;O"
"       OX O     ;X;13;5;X"
"                ;X;8;8;X"
"   O   OXO XX   ;X;4;0;X"
"O               ;X;12;5;X"
"O    O      X X ;X;10;2;X"
"     O       X  ;X;8;6;X"
"OX              ;X;4;6;X"
"      O         ;X;15;6;O"
"                ;X;8;7;O"
"  OO  X         ;X;5;4;O"
"     O   X      ;X;8;4;X"
"          X   O ;X;9;4;X"
"OO        X     ;X;9;3;X"
"  XO XOO X      ;X;13;0;X"
"         O      ;X;11;5;X"
" O              ;X;5;5;X"
"    O         X ;X;7;4;X"
"  X O   X      O;X;11;4;X"
"                ;X;2;7;O"
"  OO          X ;X;15;3;X"
"  OXO X     O X ;X;10;0;X"
"   XO     O  X  ;X;1;3;O"
"    O  O       X;X;1;5;X"
" X OOX XX     OO;X;9;0;X"
"                ;X;3;6;X"
"    O           ;X;13;7;X"
"   X O  X O     ;X;9;1;O"
"      O         ;X;9;7;X"
"   X       O  O ;X;6;3;X"
"         O      ;X;7;7;X"
" X OX OOX  X   O;X;12;0;X"
"    X OO        ;X;1;2;O"
"  O             ;X;0;4;O"
"         O  X  O;X;6;3;X"
"                ;X;0;8;X"
"                ;X;7;5;O"
"O       O X  X  ;X;15;2;X"
"     O       O X;X;8;2;O"
"        OO  O XX;X;1;2;O"
"     O         X;X;10;5;O"
"                ;X;9;6;X"
"O O      O   XX ;X;1;1;X"
"      O         ;X;5;6;O"
"                ;X;9;6;X"
"  X   O  XOXOOX ;X;4;0;X"
" OO XX O    O  X;X;9;1;X"
" O              ;X;8;5;X"
"O           X   ;X;6;5;O"
"         O XO   ;X;5;5;X"
"                ;X;13;5;O"
"O XX O          ;X;1;0;X"
"X      O   O X  ;X;3;1;O"
"X    O     O  X ;X;6;3;O"
"  OO  X     XO  ;X;1;1;X"
"       O   X  O ;X;8;5;X"
"O  X   X XO O   ;X;2;2;X"
"   O  XXOOXOX   ;X;13;0;X"
"     O    O   X ;X;4;3;X"
"XOO     O  X   X;X;12;2;X"
"               O;X;3;7;X"
"  O         O  X;X;3;5;X"
"                ;X;13;8;X"
"X      O  O     ;X;12;4;O"
" O    XO X  X  O;X;14;0;X"
"                ;X;0;5;O"
" X  O   O    OX ;X;0;2;O"
"             O  ;X;12;3;X"
" XX    OO       ;X;3;0;X"
"   X      OO   X;X;13;3;O"
"    O  X        ;X;2;4;X"
"O   X           ;X;3;4;X"
"    X   O  XXOOO;X;2;0;O"
"O    X  X O     ;X;2;0;X"
"       X  O     ;X;9;6;X"
"XO        O     ;X;13;3;X"
"        O    X  ;X;11;5;O"
"     X     OO   ;X;7;3;X"
"      X X  O O  ;X;10;2;X"
" X   OO  X XO   ;X;15;1;O"
"    O           ;X;10;5;X"
"  O  O O  X  X  ;X;8;3;X"
"X X  XO O     O ;X;1;0;X"
"               O;X;11;5;X"
"  XX   O   O    ;X;10;2;X"
" X OO X    X O  ;X;12;0;X"
"X       O   O   ;X;4;3;X"
"                ;X;5;7;O"
"   O            ;X;1;5;X"
"  XOX      O    ;X;15;1;O"
"    XO   X   O O;X;8;2;O"
"XOO     XX     O;X;6;2;X"
"    X  O        ;X;3;3;O"
"       O        ;X;14;4;O"
"    O O     XX  ;X;3;4;X"
" X    XO    O   ;X;10;2;X"
"   X XOO O   X  ;X;0;1;O"
"      O         ;X;9;7;X"
"    O           ;X;13;6;O"
"   X O        O ;X;6;3;X"
"  X  X  OXO   O ;X;13;0;X"
"     OO     XXO ;X;7;3;X"
"                ;X;8;6;X"
"    O     O X XO;X;7;2;O"
"    X     O     ;X;12;2;X"
"  O X O    XO  X;X;8;2;X"
" XO  O O     XX ;X;9;1;O"
" OO           X ;X;10;3;X"
"    X O         ;X;13;6;X"
"O     O   X X   ;X;4;2;X"
" OXO       OX   ;X;6;1;X"
"                ;X;7;8;X"
"       O        ;X;14;5;X"
" X      OOXXOO  ;X;2;1;X"
"O               ;X;4;5;X"
"                ;X;10;8;X"
"        O       ;X;5;5;X"
"   OX O  X X  O ;X;13;2;X"
" O             X;X;11;3;O"
"    X O         ;X;12;6;X"
"X     X OOO O  X;X;14;0;O"
"  X XO        O ;X;10;3;O"
"     XOO XO  X  ;X;15;0;X"
"              O ;X;2;7;X"
"      O         ;X;0;4;O"
"                ;X;7;8;X"
"       XXOO  OX ;X;5;1;O"
"         O     X;X;4;5;O"
"O   OO        XX;X;2;2;O"
"O      X        ;X;9;6;X"
"   O       O  X ;X;6;5;X"
"  OO  X O     X ;X;9;1;X"
"              O ;X;4;7;X"
"O    X  O X   O ;X;2;3;X"
" X       XO O O ;X;2;2;O"
"O O     X       ;X;11;5;X"
"  X X X  O O  OO;X;7;1;X"
"     OOX     X  ;X;15;3;O"
"O       X  O    ;X;10;5;X"
"                ;X;2;8;X"
" O       X  OXXO;X;2;2;X"
"   X   O  X XO O;X;1;1;O"
"X O  O   X      ;X;14;3;O"
"  OO     X    X ;X;12;1;O"
"O           X   ;X;9;5;O"
"                ;X;0;6;X"
"O XO  O XO   X  ;X;4;0;O"
"                ;X;0;8;X"
"X X O  O   X   O;X;6;2;X"
"O  X O  O   X  X;X;11;1;O"
"              O ;X;7;7;X"
"    XO XX OO   O;X;13;0;O"
"     O          ;X;12;5;X"
"X  OO X  O    OX;X;2;0;O"
"               O;X;14;7;X"
"  O X  XX O    O;X;12;0;X"
"   X   O   O  XO;X;1;0;O"
"   O      X     ;X;14;6;X"
"X        XO O   ;X;4;2;X"
"        O       ;X;2;4;O"
"   XOX      O   ;X;7;4;X"
"X  O O    O   X ;X;6;2;O"
"         O  O  X;X;11;1;X"
" O X  O       X ;X;13;3;O"
"     OX         ;X;2;2;X"
"        OX  O   ;X;14;3;X"
"O    O XXO  XO  ;X;3;0;O"
"                ;X;6;8;X"
"XOO    X XX  O O;X;11;0;X"
"XX  O     O     ;X;12;3;O"
"  X  OO         ;X;11;5;X"
"    O O      X  ;X;14;4;O"
"XO  OXO  O X    ;X;7;1;X"
"              O ;X;11;5;X"
"  X     O   O   ;X;11;5;X"
"  OX    OXX    O;X;13;2;X"
"       O      X ;X;11;3;O"
"          O     ;X;9;7;X"
"O          O  X ;X;3;3;X"
"   O      O    X;X;9;3;X"
"O X  X    O O  X;X;11;2;X"
"             O  ;X;14;6;O"
"X             O ;X;5;4;X"
"         X   O  ;X;6;3;O"
"X         O     ;X;14;4;X"
"     O          ;X;7;4;O"
" XO OXXO        ;X;0;2;X"
"            O   ;X;5;5;X"
"                ;X;7;8;X"
"     O          ;X;10;4;O"
"     XX O  O    ;X;14;4;X"
"                ;X;15;5;O"
"O            X  ;X;11;6;X"
"                ;X;2;7;O"
"      O         ;X;9;6;O"
"  O  O  X    OX ;X;11;2;O"
"O      O XX    O;X;1;1;X"
"                ;X;4;8;X"
"  OXO         X ;X;15;4;X"
"  XX O  O XO OX ;X;6;0;X"
"      O         ;X;11;7;X"
"    O  X        ;X;5;4;X"
"XO O  X   O   OX;X;7;1;X"
"  O   X       O ;X;11;3;X"
"     O   X      ;X;13;5;O"
"  X  OO  OX O  X;X;8;0;O"
"                ;X;14;5;O"
"  OOO XX  OX   X;X;5;0;X"
"  O             ;X;9;6;O"
" OX  XO  O X O  ;X;3;1;X"
"   OX    XO     ;X;14;0;X"
"    OXOXO    XO ;X;2;1;X"
" OO O X   X XOX ;X;0;0;X"
"                ;X;9;8;X"
"  O OXXXX   OO  ;X;10;0;X"
"         O      ;X;15;7;X"
"        OO   X X;X;3;1;O"
"                ;X;5;4;X"
"                ;X;13;6;X"
" X  X  OOOX O   ;X;6;1;X"
"         O      ;X;7;6;O"
"    X O       O ;X;3;2;O"
"X   X     O O   ;X;8;0;X"
"X  OX  O  OX    ;X;8;0;X"
"                ;X;14;8;X"
" X  O X   OO    ;X;2;3;X"
"O   X           ;X;6;5;O"
"   X        O   ;X;9;6;X"
"X O  O   X X  O ;X;3;2;X"
"      O X       ;X;5;6;X"
"O       O X O X ;X;11;3;X"
" X OX O  O  OX  ;X;11;0;O"
"  O   X   O     ;X;4;3;X"
"                ;X;14;4;X"
"                ;X;3;6;X"
"X  O X OOX   XO ;X;1;0;X"
"    X   XO   O  ;X;3;4;X"
"                ;X;4;8;X"
"                ;X;3;4;X"
"       XX O    O;X;2;2;X"
"  O   XOOX  X   ;X;1;0;X"
"       X     O  ;X;8;6;X"
" X  X    O  O   ;X;7;1;O"
"  XO     X   O  ;X;8;4;X"
"  O   X    O    ;X;13;5;X"
"O OX X          ;X;10;4;X"
" X          OO  ;X;2;2;O"
"        O       ;X;5;3;X"
"       X    OX O;X;4;4;X"
" O X  X  O  X O ;X;10;1;O"
"X   OOO       X ;X;3;0;O"
"O O   X    XX OO;X;10;1;X"
"               O;X;12;4;O"
" OO X           ;X;3;3;X"
"            O   ;X;14;5;X"
" OXO XX       O ;X;10;0;X"
"   X  XO     OO ;X;5;2;O"
" O X    X      O;X;6;2;X"
"       O        ;X;2;5;X"
"     X   O      ;X;7;5;O"
"  O             ;X;9;5;X"
" OXOX  O   O   X;X;14;0;O"
"          O     ;X;6;7;X"
"    O       X   ;X;6;4;X"
" X  O   XX   O O;X;11;2;X"
"                ;X;8;7;O"
"X      O    O   ;X;4;3;X"
"      O     OXX ;X;10;1;O"
"    O           ;X;15;4;O"
"      O  X O    ;X;4;3;X"
"   O    X O    X;X;14;4;X"
"   O            ;X;14;5;X"
"                ;X;6;4;X"
"                ;X;10;8;X"
"     O XO      X;X;11;0;X"
"   O X XO       ;X;9;2;X"
"   O      X   O ;X;5;5;X"
"O  XO   X   O   ;X;1;1;X"
"                ;X;11;4;X"
"  OXOX  X    OO ;X;0;1;X"
"O      XXO      ;X;12;2;X"
"OO   XX  X  O   ;X;2;2;X"
"         O      ;X;4;7;X"
"        O X     ;X;15;5;O"
"O  O X O X     X;X;4;2;X"
"O               ;X;9;7;X"
"   O          X ;X;15;6;X"
"        XX   O O;X;2;2;X"
"           O    ;X;1;5;X"
"                ;X;15;7;O"
"X    OO        X;X;14;1;O"
"                ;X;10;8;X"
"   X  O     O   ;X;14;2;O"
"     X O O      ;X;15;3;X"
"XX O O  O O  X  ;X;6;1;X"
"   X  O         ;X;15;3;O"
"                ;X;8;6;X"
"       OX X  O O;X;12;3;X"
"             X O;X;9;6;X"
"X O XOXO X O    ;X;14;0;X"
"XXX O    OO  O X;X;5;0;X"
"X      OX    O  ;X;12;4;X"
"  XO            ;X;11;6;X"
"    X   X    OOO;X;3;0;O"
"    O        X  ;X;15;4;X"
"      O         ;X;8;5;X"
"          OO X  ;X;5;2;O"
" O              ;X;7;6;O"
